flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,operating_regime,expected_fuel_flow_lph,residual_fuel_flow_lph,expected_oil_pressure_kpa,residual_oil_pressure_kpa,expected_egt_1_c,residual_egt_1_c,expected_cht_1_c,residual_cht_1_c,expected_egt_2_c,residual_egt_2_c,expected_cht_2_c,residual_cht_2_c,expected_egt_3_c,residual_egt_3_c,expected_cht_3_c,residual_cht_3_c,expected_egt_4_c,residual_egt_4_c,expected_cht_4_c,residual_cht_4_c
FLIGHT_05,0.0,2021-06-13 03:22:06,0.0,102.33667558,0.0,25.294444444444444,0.82737084,25.566666666666663,25.72777777777777,25.533333333333328,25.46111111111111,24.80555555555556,24.85,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.651186553132,18694.651186553132,-1038.6392668008946,1039.4666376408945,4012.430646600644,-3989.019535489533,-1846.109322126457,1871.6759887931237,7501.976322741614,-7478.565211630503,-2009.1823551100067,2034.9101328877846,4388.703736108141,-4365.29262499703,-271.3298653476629,296.8631986809962,-244.79227749799335,268.2033886091045,-631.5175818699458,656.978692981057
FLIGHT_05,1.0,2021-06-13 03:22:06,0.0,102.33667558,0.0,25.300000000000004,0.82737084,25.57777777777778,25.72222222222222,25.533333333333328,25.455555555555552,24.80555555555556,24.838888888888885,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.651186553132,18694.651186553132,-1038.6970284283477,1039.5243992683477,4012.430646600644,-3989.019535489533,-1846.109322126457,1871.6870999042349,7501.976322741614,-7478.565211630503,-2009.1823551100067,2034.9045773322289,4388.703736108141,-4365.29262499703,-271.3298653476629,296.8631986809962,-244.79227749799335,268.2033886091045,-631.5175818699458,656.9731374255014
FLIGHT_05,2.0,2021-06-13 03:22:07,0.0,102.37053947,0.0,25.300000000000004,0.82737084,25.57777777777778,25.72222222222222,25.533333333333328,25.46666666666667,24.80555555555556,24.85555555555555,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.801936612737,18694.801936612737,-1038.6970284283477,1039.5243992683477,4011.15576285485,-3987.744651743739,-1846.6369704643503,1872.214748242128,7501.396175285967,-7477.985064174855,-2009.203246378951,2034.9254686011732,4387.354296959953,-4363.9431858488415,-271.3536337155989,296.8869670489322,-247.27230008977378,270.6834112008849,-631.6613426671096,657.1280093337763
FLIGHT_05,3.0,2021-06-13 03:22:08,0.0,102.33667558,0.0,25.31111111111111,0.82737084,25.57777777777778,25.72777777777777,25.544444444444444,25.46666666666667,24.80555555555556,24.85,23.427777777777777,23.427777777777777,23.433333333333337,23.427777777777777,23.427777777777777,23.427777777777777,23.427777777777777,23.433333333333337,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.651186553132,18694.651186553132,-1038.8125421772381,1039.639913017238,4012.430646600644,-3989.0028688228663,-1846.109322126457,1871.6870999042349,7501.976322741614,-7478.548544963836,-2009.1823551100067,2034.9101328877846,4388.703736108141,-4365.270402774808,-271.3298653476629,296.87430979210734,-244.79227749799335,268.22005527577113,-631.5175818699458,656.9842485366125
FLIGHT_05,4.0,2021-06-13 03:22:09,0.0,102.33667558,0.0,25.30555555555556,0.82737084,25.58888888888889,25.72777777777777,25.533333333333328,25.47777777777777,24.80555555555556,24.85555555555555,23.416666666666668,23.416666666666668,23.41111111111111,23.416666666666668,23.416666666666668,23.416666666666668,23.416666666666668,23.41111111111111,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.651186553132,18694.651186553132,-1038.7547868871288,1039.5821577271288,4012.430646600644,-3989.0139799339777,-1846.109322126457,1871.698211015346,7501.976322741614,-7478.559656074947,-2009.1823551100067,2034.9101328877846,4388.703736108141,-4365.29262499703,-271.3298653476629,296.8631986809962,-244.79227749799335,268.20894416466,-631.5175818699458,656.9953596477236
FLIGHT_05,5.0,2021-06-13 03:22:10,0.0,102.33667558,0.0,25.28333333333333,0.82737084,25.57777777777778,25.72222222222222,25.533333333333328,25.45,24.8,24.838888888888885,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,23.41111111111111,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.651186553132,18694.651186553132,-1038.5237340399735,1039.3511048799735,4012.430646600644,-3989.019535489533,-1846.109322126457,1871.6870999042349,7501.976322741614,-7478.565211630503,-2009.1823551100067,2034.9045773322289,4388.703736108141,-4365.29262499703,-271.3298653476629,296.8631986809962,-244.79227749799335,268.2033886091045,-631.5175818699458,656.9675818699459
FLIGHT_05,6.0,2021-06-13 03:22:11,0.0,102.33667558,0.0,25.294444444444444,0.82737084,25.57777777777778,25.72222222222222,25.533333333333328,25.46111111111111,24.79444444444444,24.85,23.427777777777777,23.433333333333337,23.433333333333337,23.427777777777777,23.427777777777777,23.433333333333337,23.433333333333337,23.433333333333337,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.651186553132,18694.651186553132,-1038.6392668008946,1039.4666376408945,4012.430646600644,-3989.0028688228663,-1846.109322126457,1871.6870999042349,7501.976322741614,-7478.542989408281,-2009.1823551100067,2034.9045773322289,4388.703736108141,-4365.270402774808,-271.3298653476629,296.8631986809962,-244.79227749799335,268.22005527577113,-631.5175818699458,656.978692981057
FLIGHT_05,7.0,2021-06-13 03:22:12,0.0,102.33667558,0.0,25.294444444444444,0.75842327,25.566666666666663,25.72222222222222,25.533333333333328,25.45,24.80555555555556,24.85,23.416666666666668,23.416666666666668,23.41111111111111,23.416666666666668,23.416666666666668,23.416666666666668,23.416666666666668,23.41111111111111,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.651186553132,18694.651186553132,-1038.6392668008946,1039.3976900708947,4012.430646600644,-3989.0139799339777,-1846.109322126457,1871.6759887931237,7501.976322741614,-7478.559656074947,-2009.1823551100067,2034.9045773322289,4388.703736108141,-4365.29262499703,-271.3298653476629,296.8631986809962,-244.79227749799335,268.20894416466,-631.5175818699458,656.9675818699459
FLIGHT_05,8.0,2021-06-13 03:22:13,0.0,102.37053947,0.0,25.288888888888884,0.75842327,25.56111111111112,25.72222222222222,25.52777777777778,25.46111111111111,24.80555555555556,24.85,23.427777777777777,23.427777777777777,23.433333333333337,23.427777777777777,23.427777777777777,23.427777777777777,23.427777777777777,23.433333333333337,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.801936612737,18694.801936612737,-1038.5815020047698,1039.33992527477,4011.15576285485,-3987.727985077072,-1846.6369704643503,1872.1980815754614,7501.396175285967,-7477.968397508189,-2009.203246378951,2034.9254686011732,4387.354296959953,-4363.92096362662,-271.3536337155989,296.8814114933767,-247.27230008977378,270.70007786755156,-631.6613426671096,657.1224537782207
FLIGHT_05,9.0,2021-06-13 03:22:14,0.0,102.37053947,0.0,25.31111111111111,0.75842327,25.58333333333333,25.738888888888887,25.544444444444444,25.48333333333333,24.80555555555556,24.866666666666667,23.416666666666668,23.416666666666668,23.41111111111111,23.416666666666668,23.416666666666668,23.416666666666668,23.416666666666668,23.41111111111111,-34.5948,0.0,0.08128,19.5,23.7,23.0,-10.2,,174.128952,174.128952,0.97,-0.32,STARTUP,-18694.801936612737,18694.801936612737,-1038.8125421772381,1039.5709654472382,4011.15576285485,-3987.7390961881833,-1846.6369704643503,1872.2203037976835,7501.396175285967,-7477.9795086193,-2009.203246378951,2034.9421352678398,4387.354296959953,-4363.9431858488415,-271.3536337155989,296.8980781600433,-247.27230008977378,270.68896675644044,-631.6613426671096,657.1446760004429
