flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,operating_regime,expected_fuel_flow_lph,residual_fuel_flow_lph,expected_oil_pressure_kpa,residual_oil_pressure_kpa,expected_egt_1_c,residual_egt_1_c,expected_cht_1_c,residual_cht_1_c,expected_egt_2_c,residual_egt_2_c,expected_cht_2_c,residual_cht_2_c,expected_egt_3_c,residual_egt_3_c,expected_cht_3_c,residual_cht_3_c,expected_egt_4_c,residual_egt_4_c,expected_cht_4_c,residual_cht_4_c
FLIGHT_03,0.0,2021-06-13 11:50:07,0.0,102.09962835,20.89547424,66.52777777777777,1.51684654,61.400000000000006,63.833333333333336,66.31666666666666,68.9888888888889,59.12777777777778,62.76666666666666,67.72222222222223,72.53888888888888,62.92222222222222,62.53333333333333,58.16666666666666,51.40555555555555,132.31111111111113,116.76666666666668,43.67784,0.0,0.1481836,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.593311772955,18714.488786012953,-1380.0829639593278,1381.5998104993278,4833.162987823431,-4765.440765601208,-2259.5877675015804,2320.9877675015805,7897.888142538163,-7825.349253649274,-2033.8583007799857,2097.691634113319,4642.628459884225,-4579.706237662002,-447.4101297752311,513.7267964418977,769.8587952533254,-707.3254619199921,-733.6415871807062,802.6304760695951
FLIGHT_03,1.0,2021-06-13 11:50:07,0.0,102.09962835,21.04689072,66.5111111111111,1.51684654,61.37777777777777,63.8,66.3,68.97222222222223,59.12777777777778,62.738888888888894,67.69444444444444,72.55555555555556,62.91666666666666,62.51111111111111,58.14999999999999,51.388888888888886,132.24444444444444,116.63333333333333,43.67784,0.0,0.1605788,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.593311772955,18714.640202492956,-1379.9802137114525,1381.4970602514525,4841.639100310622,-4773.9446558661775,-2259.5877675015804,2320.965545279358,7905.575941468041,-7833.020385912485,-2033.8583007799857,2097.658300779986,4649.7909035148705,-4586.8742368482035,-447.4101297752311,513.710129775231,781.5865677966531,-719.075456685542,-733.6415871807062,802.6138094029284
FLIGHT_03,2.0,2021-06-13 11:50:08,0.0,102.09962835,21.27401544,66.50555555555556,1.51684654,61.3611111111111,63.78333333333333,66.27222222222221,68.95,59.09444444444445,62.70555555555556,67.58333333333333,72.54444444444445,62.87777777777778,62.48888888888888,58.12222222222222,51.36666666666666,131.89444444444445,116.30555555555554,43.67784,0.0,0.1618488,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.593311772955,18714.867327212956,-1379.9459572914839,1381.4628038314838,4854.347366586275,-4786.764033252942,-2259.5877675015804,2320.9488786126917,7917.102161160171,-7844.557716715726,-2033.8583007799857,2097.641634113319,4660.528623499706,-4597.650845721928,-447.4101297752311,513.6823519974533,799.1727300020613,-736.6838411131723,-733.6415871807062,802.5915871807063
FLIGHT_03,3.0,2021-06-13 11:50:09,0.0,102.13349224,21.61470252,66.49999999999999,1.51684654,61.32777777777777,63.75,66.25,68.92222222222222,59.088888888888896,62.68888888888889,67.53888888888888,72.60000000000001,62.838888888888896,62.43888888888888,58.10000000000001,51.333333333333336,131.6,116.36666666666667,43.67784,0.0,0.033782,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.74471792329,18715.359420443292,-1379.911697702843,1381.428544242843,4872.258317044407,-4804.719428155518,-2260.1098597035398,2321.4376374813173,7933.923148909752,-7861.323148909752,-2033.8713260278303,2097.62132602783,4675.41871869078,-4612.579829801892,-447.42512194020634,513.6751219402063,823.18125566593,-760.7423667770412,-733.779273242576,802.7014954647982
FLIGHT_03,4.0,2021-06-13 11:50:10,0.0,102.13349224,21.69041076,66.47777777777777,1.51684654,61.3,63.72222222222221,66.20555555555555,68.90555555555555,59.05,62.65555555555555,67.81111111111112,72.48333333333333,62.82222222222223,62.42777777777778,58.0611111111111,51.31666666666667,131.4777777777778,116.87222222222222,43.67784,0.0,-0.0565912,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.74471792329,18715.43512868329,-1379.774627661563,1381.291474201563,4876.489755411978,-4808.678644300867,-2260.1098597035398,2321.40985970354,7937.760894983633,-7865.2775616502995,-2033.8713260278303,2097.5935482500527,4678.993289412754,-4616.171067190532,-447.42512194020634,513.6306774957619,829.0389622587782,-766.6111844810004,-733.779273242576,802.6848287981315
FLIGHT_03,5.0,2021-06-13 11:50:11,0.0,102.13349224,21.9553896,66.47777777777777,1.44789897,61.266666666666666,63.68888888888888,66.18888888888888,68.85555555555555,59.03333333333333,62.62777777777777,67.77222222222223,72.34444444444445,62.75555555555556,62.37777777777778,58.02222222222222,51.28888888888888,131.35,117.02777777777776,43.67784,0.0,-0.0632968,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.74471792329,18715.70010752329,-1379.774627661563,1381.2225266315631,4891.293592120593,-4823.521369898371,-2260.1098597035398,2321.3765263702066,7951.187253604395,-7878.84280915995,-2033.8713260278303,2097.5602149167194,4691.498044205481,-4628.742488649926,-447.42512194020634,513.6140108290953,849.5351638936813,-787.1573861159036,-733.779273242576,802.6348287981316
FLIGHT_03,6.0,2021-06-13 11:50:12,0.0,102.13349224,22.1446602,66.46111111111111,1.44789897,61.23888888888888,63.66666666666666,66.17222222222223,68.83888888888889,59.00555555555556,62.6,67.83888888888889,72.2388888888889,62.73333333333333,62.33333333333333,58.0,51.25,131.25,117.2611111111111,43.67784,0.0,-0.0074676,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.74471792329,18715.88937812329,-1379.6717918595489,1381.119690829549,4901.861858743042,-4834.022969854153,-2260.1098597035398,2321.348748592429,7960.7720310594,-7888.533142170511,-2033.8713260278303,2097.537992694497,4700.424066453441,-4637.690733120107,-447.42512194020634,513.5973441624286,864.1698113090274,-801.836477975694,-733.779273242576,802.6181621314648
FLIGHT_03,7.0,2021-06-13 11:50:13,0.0,102.09962835,22.37178492,66.45,1.3789514,61.20555555555555,63.63888888888889,66.1388888888889,68.80555555555556,58.977777777777774,62.572222222222216,67.87222222222222,72.17777777777776,62.73333333333333,62.35,57.98333333333333,51.24444444444444,131.2111111111111,117.55,43.67784,0.0,0.0356108,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.593311772955,18715.965096692955,-1379.6032188148472,1380.9821702148472,4915.670803719268,-4847.798581497046,-2259.5877675015804,2320.793323057136,7972.719541618403,-7900.541763840625,-2033.8583007799857,2097.4971896688744,4712.327026042233,-4649.5936927089,-447.4101297752311,513.54901866412,884.0795296827412,-821.7295296827411,-733.6415871807062,802.4471427362618
FLIGHT_03,8.0,2021-06-13 11:50:14,0.0,102.06576446,22.3339308,66.43888888888888,1.31000383,61.17222222222223,63.60555555555556,66.10555555555555,68.77222222222221,58.96111111111111,62.53888888888888,67.92222222222222,72.06666666666666,62.69444444444444,62.27777777777777,57.94444444444445,51.19444444444444,131.11111111111111,117.63333333333334,43.67784,0.0,0.0971296,30.8,25.1,24.4,-11.3,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.44181189537,18715.77574269537,-1379.534633095458,1380.844636925458,4914.692480762187,-4846.770258539965,-2259.0656844996715,2320.237906721894,7971.256072334018,-7899.189405667352,-2033.84528378955,2097.4508393451056,4711.741898930472,-4649.047454486028,-447.3951444279405,513.5006999834961,883.5084763945232,-821.2306986167455,-733.5039095938691,802.2761318160914
FLIGHT_03,9.0,2021-06-13 11:50:15,0.0,102.06576446,22.25822256,66.43333333333334,1.24105626,61.14999999999999,63.58333333333333,66.07222222222222,68.75555555555555,58.93333333333334,62.505555555555546,68.08888888888889,71.92777777777778,62.65555555555555,62.25000000000001,57.9,51.17222222222222,131.11666666666665,117.96111111111112,43.67784,0.0,0.082042,30.5,25.0,24.4,-11.4,,174.128952,174.128952,1.12,0.55,STARTUP,-18693.44181189537,18715.70003445537,-1379.5003354827559,1380.741391742756,4920.839524781919,-4852.75063589303,-2247.549422398312,2308.699422398312,7985.999632703385,-7914.071854925607,-2032.7909854326901,2096.3743187660234,4728.831252025325,-4666.17569646977,-442.20448170776496,508.2767039299872,894.9489145021208,-832.6989145021208,-730.3450835640481,799.1006391196037
