flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,data_origin,fault_active,fault_id,fault_type,fault_cylinder,fault_severity,scenario_rul_sec
FLIGHT_02,0.0, ,0.0,102.06576446,0.0,21.272222222222226,30.0,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.222222222222214,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,1.0, ,0.0,102.06576446,0.0,21.272222222222226,30.0,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.222222222222214,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,2.0,2022-04-17 12:48:47,0.0,102.06576446,0.0,21.272222222222226,30.0,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.222222222222214,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,3.0,2022-04-17 12:48:48,0.0,102.09962835,0.0,21.272222222222226,30.0,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.222222222222214,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,4.0,2022-04-17 12:48:49,0.0,102.06576446,0.0,21.272222222222226,30.0,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.222222222222214,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.014986,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,5.0,2022-04-17 12:48:50,0.0,102.03190057,0.0,21.272222222222226,30.0,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.222222222222214,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.071628,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,6.0,2022-04-17 12:48:51,0.0,102.06576446,0.0,21.27777777777777,30.0,19.899999999999995,20.60555555555556,19.188888888888894,20.416666666666668,19.222222222222214,20.700000000000003,19.8,20.416666666666668,19.58888888888889,20.538888888888888,19.70555555555556,20.938888888888886,19.694444444444446,18.966666666666665,88.75776,0.0,-0.0809244,21.2,23.6,23.0,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,7.0,2022-04-17 12:48:52,0.0,102.03190057,0.0,21.27777777777777,30.0,19.899999999999995,20.616666666666667,19.194444444444443,20.422222222222224,19.227777777777774,20.705555555555552,19.822222222222223,20.416666666666668,19.58888888888889,20.544444444444448,19.70555555555556,20.95,19.7,18.972222222222225,88.75776,0.0,-0.0686816,21.2,23.9,23.2,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,8.0,2022-04-17 12:48:53,0.0,102.03190057,0.0,21.288888888888884,30.0,19.91111111111111,20.611111111111107,19.2,20.427777777777774,19.23333333333333,20.700000000000003,19.816666666666663,20.422222222222224,19.58888888888889,20.544444444444448,19.711111111111112,20.961111111111112,19.7,18.966666666666665,88.75776,0.0,-0.0774192,21.2,24.0,23.4,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_02,9.0,2022-04-17 12:48:54,0.0,102.03190057,0.0,21.28333333333333,30.0,19.91111111111111,20.616666666666667,19.2,20.427777777777774,19.23333333333333,20.705555555555552,19.827777777777776,20.422222222222224,19.60555555555556,20.55,19.72222222222222,20.95555555555556,19.716666666666665,18.966666666666665,88.75776,0.0,-0.0811276,21.2,24.2,23.5,-4.8,,174.128952,171.21418476,3.28,-0.51,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
