flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,data_origin,fault_active,fault_id,fault_type,fault_cylinder,fault_severity,scenario_rul_sec
FLIGHT_03,0.0,2021-06-13 11:50:07,0.0,102.09962835,20.89547424,66.52777777777777,30.0,61.400000000000006,63.833333333333336,66.31666666666666,68.9888888888889,59.12777777777778,62.76666666666666,67.72222222222223,72.53888888888888,62.92222222222222,62.53333333333333,58.16666666666666,51.40555555555555,132.31111111111113,116.76666666666668,43.67784,0.0,0.1481836,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,1.0,2021-06-13 11:50:07,0.0,102.09962835,21.04689072,66.5111111111111,30.0,61.37777777777777,63.8,66.3,68.97222222222223,59.12777777777778,62.738888888888894,67.69444444444444,72.55555555555556,62.91666666666666,62.51111111111111,58.14999999999999,51.388888888888886,132.24444444444444,116.63333333333333,43.67784,0.0,0.1605788,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,2.0,2021-06-13 11:50:08,0.0,102.09962835,21.27401544,66.50555555555556,30.0,61.3611111111111,63.78333333333333,66.27222222222221,68.95,59.09444444444445,62.70555555555556,67.58333333333333,72.54444444444445,62.87777777777778,62.48888888888888,58.12222222222222,51.36666666666666,131.89444444444445,116.30555555555554,43.67784,0.0,0.1618488,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,3.0,2021-06-13 11:50:09,0.0,102.13349224,21.61470252,66.49999999999999,30.0,61.32777777777777,63.75,66.25,68.92222222222222,59.088888888888896,62.68888888888889,67.53888888888888,72.60000000000001,62.838888888888896,62.43888888888888,58.10000000000001,51.333333333333336,131.6,116.36666666666667,43.67784,0.0,0.033782,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,4.0,2021-06-13 11:50:10,0.0,102.13349224,21.69041076,66.47777777777777,30.0,61.3,63.72222222222221,66.20555555555555,68.90555555555555,59.05,62.65555555555555,67.81111111111112,72.48333333333333,62.82222222222223,62.42777777777778,58.0611111111111,51.31666666666667,131.4777777777778,116.87222222222222,43.67784,0.0,-0.0565912,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,5.0,2021-06-13 11:50:11,0.0,102.13349224,21.9553896,66.47777777777777,30.0,61.266666666666666,63.68888888888888,66.18888888888888,68.85555555555555,59.03333333333333,62.62777777777777,67.77222222222223,72.34444444444445,62.75555555555556,62.37777777777778,58.02222222222222,51.28888888888888,131.35,117.02777777777776,43.67784,0.0,-0.0632968,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,6.0,2021-06-13 11:50:12,0.0,102.13349224,22.1446602,66.46111111111111,30.0,61.23888888888888,63.66666666666666,66.17222222222223,68.83888888888889,59.00555555555556,62.6,67.83888888888889,72.2388888888889,62.73333333333333,62.33333333333333,58.0,51.25,131.25,117.2611111111111,43.67784,0.0,-0.0074676,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,7.0,2021-06-13 11:50:13,0.0,102.09962835,22.37178492,66.45,30.0,61.20555555555555,63.63888888888889,66.1388888888889,68.80555555555556,58.977777777777774,62.572222222222216,67.87222222222222,72.17777777777776,62.73333333333333,62.35,57.98333333333333,51.24444444444444,131.2111111111111,117.55,43.67784,0.0,0.0356108,30.8,25.1,24.4,-11.2,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,8.0,2021-06-13 11:50:14,0.0,102.06576446,22.3339308,66.43888888888888,30.0,61.17222222222223,63.60555555555556,66.10555555555555,68.77222222222221,58.96111111111111,62.53888888888888,67.92222222222222,72.06666666666666,62.69444444444444,62.27777777777777,57.94444444444445,51.19444444444444,131.11111111111111,117.63333333333334,43.67784,0.0,0.0971296,30.8,25.1,24.4,-11.3,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
FLIGHT_03,9.0,2021-06-13 11:50:15,0.0,102.06576446,22.25822256,66.43333333333334,30.0,61.14999999999999,63.58333333333333,66.07222222222222,68.75555555555555,58.93333333333334,62.505555555555546,68.08888888888889,71.92777777777778,62.65555555555555,62.25000000000001,57.9,51.17222222222222,131.11666666666665,117.96111111111112,43.67784,0.0,0.082042,30.5,25.0,24.4,-11.4,,174.128952,174.128952,1.12,0.55,real_telemetry_with_physics_informed_fault_injection,0,NONE,HEALTHY,0,0.0,99999.0
