flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,operating_regime,expected_fuel_flow_lph,residual_fuel_flow_lph,expected_oil_pressure_kpa,residual_oil_pressure_kpa,expected_egt_1_c,residual_egt_1_c,expected_cht_1_c,residual_cht_1_c,expected_egt_2_c,residual_egt_2_c,expected_cht_2_c,residual_cht_2_c,expected_egt_3_c,residual_egt_3_c,expected_cht_3_c,residual_cht_3_c,expected_egt_4_c,residual_egt_4_c,expected_cht_4_c,residual_cht_4_c,egt_mean_c,egt_std_c,egt_max_c,egt_min_c,egt_spread_c,egt_dev_mean_cyl1_c,egt_dev_mean_cyl2_c,egt_dev_mean_cyl3_c,egt_dev_mean_cyl4_c,cht_mean_c,cht_std_c,cht_max_c,cht_min_c,cht_spread_c,cht_dev_mean_cyl1_c,cht_dev_mean_cyl2_c,cht_dev_mean_cyl3_c,cht_dev_mean_cyl4_c,degt_dt_cyl1_cps,degt_dt_cyl2_cps,degt_dt_cyl3_cps,degt_dt_cyl4_cps,dcht_dt_cyl1_cps,dcht_dt_cyl2_cps,dcht_dt_cyl3_cps,dcht_dt_cyl4_cps,doil_temp_dt_cps,doil_press_dt_kpaps,oil_hydraulic_index,thermal_stress_ratio
FLIGHT_02,0.0, ,0.0,102.06576446,0.0,21.272222222222226,2.41316495,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.22222222222221,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-995.9882306085264,998.4013955585264,3963.813406935624,-3944.0022958245127,-1872.5235691219136,1892.4180135663585,7401.472570419569,-7381.072570419569,-1980.844974888116,2001.444974888116,4282.573658041803,-4262.995880264026,-261.0563852026288,280.23971853596214,-323.03735765426245,343.5651354320402,-616.9457451246816,637.3568562357927,20.079166666666666,0.4573221168044678,20.52777777777778,19.577777777777776,0.9500000000000028,-0.2680555555555557,0.32083333333333286,-0.50138888888889,0.44861111111111285,20.022222222222226,0.6338042433827974,20.6,19.183333333333334,1.4166666666666679,-0.12777777777777644,0.5777777777777757,-0.8388888888888921,0.3888888888888822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029851839371089255,1.002844062153163
FLIGHT_02,1.0, ,0.0,102.06576446,0.0,21.272222222222226,2.41316495,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.22222222222221,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-995.9882306085264,998.4013955585264,3963.813406935624,-3944.0022958245127,-1872.5235691219136,1892.4180135663585,7401.472570419569,-7381.072570419569,-1980.844974888116,2001.444974888116,4282.573658041803,-4262.995880264026,-261.0563852026288,280.23971853596214,-323.03735765426245,343.5651354320402,-616.9457451246816,637.3568562357927,20.079166666666666,0.4573221168044678,20.52777777777778,19.577777777777776,0.9500000000000028,-0.2680555555555557,0.32083333333333286,-0.50138888888889,0.44861111111111285,20.022222222222226,0.6338042433827974,20.6,19.183333333333334,1.4166666666666679,-0.12777777777777644,0.5777777777777757,-0.8388888888888921,0.3888888888888822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029851839371089255,1.002844062153163
FLIGHT_02,2.0,2022-04-17 12:48:47,0.0,102.06576446,0.0,21.272222222222226,2.41316495,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.22222222222221,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-995.9882306085264,998.4013955585264,3963.813406935624,-3944.0022958245127,-1872.5235691219136,1892.4180135663585,7401.472570419569,-7381.072570419569,-1980.844974888116,2001.444974888116,4282.573658041803,-4262.995880264026,-261.0563852026288,280.23971853596214,-323.03735765426245,343.5651354320402,-616.9457451246816,637.3568562357927,20.079166666666666,0.4573221168044678,20.52777777777778,19.577777777777776,0.9500000000000028,-0.2680555555555557,0.32083333333333286,-0.50138888888889,0.44861111111111285,20.022222222222226,0.6338042433827974,20.6,19.183333333333334,1.4166666666666679,-0.12777777777777644,0.5777777777777757,-0.8388888888888921,0.3888888888888822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029851839371089255,1.002844062153163
FLIGHT_02,3.0,2022-04-17 12:48:48,0.0,102.09962835,0.0,21.272222222222226,2.41316495,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.22222222222221,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.08128,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.593311772955,18693.593311772955,-995.9882306085264,998.4013955585264,3962.540688523321,-3942.7295774122094,-1873.0499124922628,1892.9443569367072,7400.894402564461,-7380.494402564462,-1980.8640416912472,2001.464041691247,4281.227305436031,-4261.649527658254,-261.0780720220931,280.26140535542646,-325.5156094804444,346.0433872582222,-617.0882111272322,637.4993222383433,20.079166666666666,0.4573221168044678,20.52777777777778,19.577777777777776,0.9500000000000028,-0.2680555555555557,0.32083333333333286,-0.50138888888889,0.44861111111111285,20.022222222222226,0.6338042433827974,20.6,19.183333333333334,1.4166666666666679,-0.12777777777777644,0.5777777777777757,-0.8388888888888921,0.3888888888888822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029851839371089255,1.002844062153163
FLIGHT_02,4.0,2022-04-17 12:48:49,0.0,102.06576446,0.0,21.272222222222226,2.41316495,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.22222222222221,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.014986,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-995.9882306085264,998.4013955585264,3963.813406935624,-3944.0022958245127,-1872.5235691219136,1892.4180135663585,7401.472570419569,-7381.072570419569,-1980.844974888116,2001.444974888116,4282.573658041803,-4262.995880264026,-261.0563852026288,280.23971853596214,-323.03735765426245,343.5651354320402,-616.9457451246816,637.3568562357927,20.079166666666666,0.4573221168044678,20.52777777777778,19.577777777777776,0.9500000000000028,-0.2680555555555557,0.32083333333333286,-0.50138888888889,0.44861111111111285,20.022222222222226,0.6338042433827974,20.6,19.183333333333334,1.4166666666666679,-0.12777777777777644,0.5777777777777757,-0.8388888888888921,0.3888888888888822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111091533,0.0,0.029851839371089255,1.002844062153163
FLIGHT_02,5.0,2022-04-17 12:48:50,0.0,102.03190057,0.0,21.272222222222226,2.41316495,19.89444444444445,20.6,19.183333333333334,20.411111111111108,19.22222222222221,20.694444444444443,19.81111111111111,20.4,19.577777777777776,20.52777777777778,19.688888888888886,20.933333333333337,19.677777777777777,18.966666666666665,88.75776,0.0,-0.071628,21.2,23.3,22.7,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.29021829053,18693.29021829053,-995.9882306085264,998.4013955585264,3965.085898927232,-3945.27478781612,-1871.9972349516145,1891.8916793960589,7402.050538255805,-7381.650538255805,-1980.8259163423943,2001.4259163423944,4283.919746170599,-4264.341968392821,-261.03470520085,280.21803853418334,-320.55929939431104,341.0870771720888,-616.8032875971646,637.2143987082758,20.079166666666666,0.4573221168044678,20.52777777777778,19.577777777777776,0.9500000000000028,-0.2680555555555557,0.32083333333333286,-0.50138888888889,0.44861111111111285,20.022222222222226,0.6338042433827974,20.6,19.183333333333334,1.4166666666666679,-0.12777777777777644,0.5777777777777757,-0.8388888888888921,0.3888888888888822,-0.0037037037037030984,0.005555555555556424,0.003703703703704283,0.0037037037037030984,0.0018518518518485887,0.0018518518518533256,0.0018518518518533256,0.0018518518518533256,0.0011111111111091533,0.013789513999999947,0.029851839371089255,1.002844062153163
FLIGHT_02,6.0,2022-04-17 12:48:51,0.0,102.06576446,0.0,21.27777777777777,2.41316495,19.899999999999995,20.60555555555556,19.188888888888894,20.416666666666668,19.22222222222221,20.700000000000003,19.8,20.416666666666668,19.58888888888889,20.538888888888888,19.70555555555556,20.938888888888886,19.694444444444446,18.966666666666665,88.75776,0.0,-0.0809244,21.2,23.6,23.0,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.44181189537,18693.44181189537,-996.0482863543696,998.4614513043696,3963.813406935624,-3944.013406935624,-1872.5235691219136,1892.423569121914,7401.472570419569,-7381.055903752902,-1980.844974888116,2001.4505304436716,4282.573658041803,-4262.984769152915,-261.0563852026288,280.2452740915177,-323.03735765426245,343.57624654315134,-616.9457451246816,637.3624117913482,20.086111111111112,0.46309257444952406,20.538888888888888,19.58888888888889,0.9499999999999993,-0.2861111111111114,0.3305555555555557,-0.49722222222222356,0.4527777777777757,20.027777777777782,0.6338042433827984,20.60555555555556,19.188888888888894,1.4166666666666679,-0.1277777777777871,0.5777777777777793,-0.8388888888888886,0.38888888888888573,0.003703703703704283,0.005555555555556424,0.003703703703704283,0.005555555555556424,0.0018518518518485887,0.00555555555555524,0.0037037037037030984,0.0037037037037054668,0.003333333333331723,0.013789513999999947,0.029853497852678375,1.0029126213592232
FLIGHT_02,7.0,2022-04-17 12:48:52,0.0,102.03190057,0.0,21.27777777777777,2.48211252,19.899999999999995,20.616666666666667,19.194444444444443,20.422222222222224,19.22777777777777,20.705555555555552,19.822222222222223,20.416666666666668,19.58888888888889,20.544444444444448,19.70555555555556,20.95,19.7,18.972222222222225,88.75776,0.0,-0.0686816,21.2,23.9,23.2,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.29021829053,18693.29021829053,-996.0482863543696,998.5303988743696,3965.085898927232,-3945.2636767050094,-1871.9972349516145,1891.8972349516143,7402.050538255805,-7381.633871589138,-1980.8259163423943,2001.442583009061,4283.919746170599,-4264.33085728171,-261.03470520085,280.22914964529446,-320.55929939431104,341.10374383875546,-616.8032875971646,637.2255098193868,20.09305555555556,0.46043848755620603,20.544444444444448,19.58888888888889,0.9555555555555593,-0.2708333333333357,0.3236111111111093,-0.50416666666667,0.4513888888888893,20.03333333333333,0.635878576291111,20.616666666666667,19.194444444444443,1.4222222222222243,-0.1333333333333364,0.5833333333333357,-0.8388888888888886,0.38888888888889284,0.001851851851850957,0.007407407407408566,0.003703703703704283,0.005555555555556424,0.005555555555554055,0.003703703703701914,0.00555555555555524,0.00555555555555524,0.0022222222222211484,0.013789513999999947,0.030706454934183468,1.002981142540211
FLIGHT_02,8.0,2022-04-17 12:48:53,0.0,102.03190057,0.0,21.288888888888884,2.48211252,19.91111111111111,20.611111111111107,19.2,20.427777777777774,19.23333333333333,20.700000000000003,19.816666666666663,20.422222222222224,19.58888888888889,20.544444444444448,19.711111111111112,20.961111111111112,19.7,18.966666666666665,88.75776,0.0,-0.0774192,21.2,24.0,23.4,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.29021829053,18693.29021829053,-996.1683883400402,998.6505008600402,3965.085898927232,-3945.269232260565,-1871.9972349516145,1891.9083460627253,7402.050538255805,-7381.628316033582,-1980.8259163423943,2001.4370274535056,4283.919746170599,-4264.33085728171,-261.03470520085,280.23470520085,-320.55929939431104,341.10374383875546,-616.8032875971646,637.2310653749424,20.093055555555555,0.46284535543231903,20.544444444444448,19.58888888888889,0.9555555555555593,-0.2763888888888921,0.32916666666666927,-0.5041666666666664,0.45138888888889284,20.037499999999998,0.6321199390020444,20.611111111111107,19.2,1.4111111111111079,-0.12638888888888644,0.5736111111111093,-0.8374999999999986,0.3902777777777757,0.009259259259258338,0.0018518518518521414,0.005555555555557608,0.003703703703704283,0.0037037037037054668,0.003703703703701914,0.003703703703701914,0.003703703703701914,0.0044444444444437185,0.013789513999999947,0.03070986695206253,1.0027725791917932
FLIGHT_02,9.0,2022-04-17 12:48:54,0.0,102.03190057,0.0,21.28333333333333,2.48211252,19.91111111111111,20.616666666666667,19.2,20.427777777777774,19.23333333333333,20.705555555555552,19.827777777777776,20.422222222222224,19.60555555555556,20.55,19.72222222222222,20.95555555555556,19.716666666666665,18.966666666666665,88.75776,0.0,-0.0811276,21.2,24.2,23.5,-4.8,,174.128952,171.21418476,3.28,-0.51,STARTUP,-18693.29021829053,18693.29021829053,-996.1083389315409,998.5904514515408,3965.085898927232,-3945.258121149454,-1871.9972349516145,1891.9083460627253,7402.050538255805,-7381.628316033582,-1980.8259163423943,2001.442583009061,4283.919746170599,-4264.314190615043,-261.03470520085,280.23470520085,-320.55929939431104,341.10929939431105,-616.8032875971646,637.2310653749424,20.10138888888889,0.45639883558061434,20.55,19.60555555555556,0.9444444444444393,-0.2736111111111157,0.32083333333333286,-0.49583333333333,0.4486111111111093,20.038888888888888,0.6338042433827977,20.616666666666667,19.2,1.4166666666666679,-0.12777777777777644,0.5777777777777793,-0.8388888888888886,0.38888888888888573,0.003703703703704283,0.007407407407408566,0.005555555555557608,0.007407407407405013,0.0037037037037054668,0.0018518518518521414,0.0037037037037030984,0.0018518518518497729,0.00444444444444585,0.013789513999999947,0.03070816089573386,1.0031189354033825
