flight_id,time_seconds,timestamp,rpm,map_kpa,fuel_flow_lph,oil_temp_c,oil_pressure_kpa,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_5_c,cht_6_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_5_c,egt_6_c,tit_1_c,tit_2_c,altitude_m,airspeed_mps,vertical_speed_mps,ambient_temp_c,voltage_1,voltage_2,current_1,current_2,fuel_qty_l_litres,fuel_qty_r_litres,pitch_deg,roll_deg,operating_regime,expected_fuel_flow_lph,residual_fuel_flow_lph,expected_oil_pressure_kpa,residual_oil_pressure_kpa,expected_egt_1_c,residual_egt_1_c,expected_cht_1_c,residual_cht_1_c,expected_egt_2_c,residual_egt_2_c,expected_cht_2_c,residual_cht_2_c,expected_egt_3_c,residual_egt_3_c,expected_cht_3_c,residual_cht_3_c,expected_egt_4_c,residual_egt_4_c,expected_cht_4_c,residual_cht_4_c,egt_mean_c,egt_std_c,egt_max_c,egt_min_c,egt_spread_c,egt_dev_mean_cyl1_c,egt_dev_mean_cyl2_c,egt_dev_mean_cyl3_c,egt_dev_mean_cyl4_c,cht_mean_c,cht_std_c,cht_max_c,cht_min_c,cht_spread_c,cht_dev_mean_cyl1_c,cht_dev_mean_cyl2_c,cht_dev_mean_cyl3_c,cht_dev_mean_cyl4_c,degt_dt_cyl1_cps,degt_dt_cyl2_cps,degt_dt_cyl3_cps,degt_dt_cyl4_cps,dcht_dt_cyl1_cps,dcht_dt_cyl2_cps,dcht_dt_cyl3_cps,dcht_dt_cyl4_cps,doil_temp_dt_cps,doil_press_dt_kpaps,oil_hydraulic_index,thermal_stress_ratio
FLIGHT_04,0.0,2021-12-04 10:20:38,0.0,43.41350698,10.7884242,43.0,374.73004295,109.60555555555555,104.98333333333332,107.03888888888888,104.21111111111112,102.92222222222222,96.71111111111112,561.75,562.6833333333333,558.811111111111,557.25,592.1944444444445,582.1222222222221,520.3944444444445,530.7555555555556,27.645360000000004,0.0,-0.294894,7.2,25.4,24.6,-7.1,,174.128952,174.128952,-0.33,0.45,TAXI,-18290.380233124302,18301.168657324302,-1206.638572100843,1581.368615050843,6840.177289867511,-6278.427289867511,-419.6299112510731,529.2354668066287,9446.557387690977,-8883.874054357644,-1882.1093962752736,1987.092729608607,7619.8279657953535,-7061.016854684242,32.41178514392318,74.6271037449657,5253.391343521391,-4696.141343521391,-220.84444533615877,325.05555644726985,560.1236111111111,2.5283470055051587,562.6833333333333,557.25,5.43333333333328,1.6263888888888687,2.559722222222149,-1.3125000000001137,-2.8736111111111313,106.45972222222221,2.412997960293085,109.60555555555555,104.21111111111112,5.3944444444444315,3.145833333333343,-1.4763888888888914,0.5791666666666657,-2.2486111111110887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02592592592592761,-0.11491261666666712,5.760565778244581,5.261366453144774
FLIGHT_04,1.0,2021-12-04 10:20:39,1093.1,43.31191531,10.7884242,43.0,374.73004295,109.60555555555555,104.98333333333332,107.03888888888888,104.21111111111112,102.92222222222222,96.71111111111112,561.75,562.6833333333333,558.811111111111,557.25,592.1944444444445,582.1222222222221,520.3944444444445,530.7555555555556,27.7368,0.0,-0.294894,7.2,25.4,24.6,-7.1,,174.128952,174.128952,-0.33,0.45,TAXI,-5250.670136637952,5261.458560837952,17.338603729506616,357.39143922049334,2225.4500224966337,-1663.7000224966337,473.7147252875735,-364.109169732018,2995.9640971830377,-2433.2807638497043,-216.0984440777615,321.08177741109483,2636.0408396122816,-2077.2297285011705,645.8113778452703,-538.7724889563814,1594.8753051176002,-1037.6253051176002,377.81309647100096,-273.60198535988985,560.1236111111111,2.5283470055051587,562.6833333333333,557.25,5.43333333333328,1.6263888888888687,2.559722222222149,-1.3125000000001137,-2.8736111111111313,106.45972222222221,2.412997960293085,109.60555555555555,104.21111111111112,5.3944444444444315,3.145833333333343,-1.4763888888888914,0.5791666666666657,-2.2486111111110887,0.14814814814815236,-0.07037037037033163,0.05740740740744362,-0.17222222222225506,0.038888888888881944,0.04074074074074474,0.03333333333333618,0.0333333333333267,0.0416666666666643,-0.15513203249999208,0.526993484424534,5.261366453144774
FLIGHT_04,2.0,2021-12-04 10:20:40,1092.8,43.48123476,10.67486184,43.07777777777778,374.3853051,109.7222222222222,105.10555555555555,107.13888888888889,104.3111111111111,103.03888888888888,96.8,562.1944444444445,562.4722222222223,558.9833333333333,556.7333333333332,591.8166666666666,581.3166666666666,520.4333333333333,531.1111111111111,24.26208,0.0,-0.294894,7.2,25.3,24.6,-7.1,,174.128952,174.128952,-0.33,0.45,TAXI,-5254.228811253803,5264.903673093802,16.534122620089505,357.85118247991045,2221.231359750799,-1659.0369153063548,471.6738546021613,-361.9516323799392,2994.1824251401804,-2431.710202917958,-216.92319714451884,322.0287527000744,2632.528828429992,-2073.5454950966587,645.1180523409914,-537.9791634521025,1585.4606356944569,-1028.7273023611235,376.8933953116748,-272.58228420056366,560.0958333333333,2.744415860549962,562.4722222222223,556.7333333333332,5.738888888889051,2.098611111111154,2.3763888888889824,-1.1124999999999545,-3.362500000000068,106.56944444444443,2.4157341751397725,109.7222222222222,104.3111111111111,5.411111111111097,3.1527777777777715,-1.4638888888888744,0.5694444444444571,-2.2583333333333258,0.2851851851852037,-0.3499999999999848,0.2074074074074209,-0.2851851851852037,0.08148148148148,0.08333333333333333,0.06111111111110764,0.06851851851851147,0.05555555555555571,-0.13789514000000053,0.5270629876611027,5.255688778834876
FLIGHT_04,3.0,2021-12-04 10:20:41,1093.7,43.44737087,10.67486184,43.16666666666666,374.10951482,109.85,105.23333333333332,107.2222222222222,104.41666666666666,103.15,96.89444444444445,562.6055555555556,561.6333333333333,559.4333333333333,556.3944444444444,590.8666666666667,581.161111111111,519.9333333333333,531.0888888888888,24.29256,0.0,-0.294894,7.2,25.3,24.5,-7.0,,174.128952,174.128952,-0.33,0.45,TAXI,-5246.49434097963,5257.169202819629,16.581493577752923,357.52802124224706,2219.1478368934218,-1656.542281337866,472.2306701442521,-362.3806701442521,2990.672692579616,-2429.0393592462824,-216.0899647417345,321.3232980750678,2630.156971818263,-2070.72363848493,645.2277312655747,-538.0055090433525,1584.7088568804847,-1028.3144124360404,377.1370266524061,-272.7203599857395,560.0166666666667,2.7554024748399555,562.6055555555556,556.3944444444444,6.211111111111222,2.5888888888889596,1.6166666666666742,-0.5833333333333712,-3.6222222222222626,106.68055555555554,2.419257870086468,109.85,104.41666666666666,5.433333333333337,3.1694444444444514,-1.4472222222222229,0.5416666666666572,-2.2638888888888857,0.5351851851851658,-0.5185185185185143,0.10925925925929884,-0.5833333333333334,0.12222222222221528,0.12037037037037142,0.0907407407407419,0.09999999999999432,0.07777777777777714,-0.13789514000000053,0.5267093077896093,5.249472724905612
FLIGHT_04,4.0,2021-12-04 10:20:42,1096.9,43.27805142,10.56129948,43.27777777777778,374.04056725,109.9722222222222,105.34444444444443,107.3111111111111,104.5111111111111,103.24444444444444,96.98333333333332,563.3555555555555,561.1277777777777,559.1388888888889,555.5,589.6555555555556,581.3611111111111,519.5388888888889,531.1888888888889,24.29256,0.0,-0.294894,7.2,25.2,24.5,-6.9,,174.128952,174.128952,-0.33,0.45,TAXI,-5218.734301087312,5229.295600567312,18.25105395507612,355.78951329492384,2209.5045678019565,-1646.149012246401,474.5794149538768,-364.60719273165455,2975.7219961726023,-2414.594218394825,-213.15845459559984,318.50289904004427,2620.065757797988,-2060.926868909098,645.5936024539938,-538.2824913428826,1579.384079131302,-1023.884079131302,378.0749897402909,-273.5638786291798,559.7805555555556,3.3331928982762395,563.3555555555555,555.5,7.8555555555554974,3.574999999999932,1.3472222222221717,-0.6416666666666515,-4.280555555555566,106.78472222222221,2.4276840180217016,109.9722222222222,104.5111111111111,5.461111111111094,3.187499999999986,-1.44027777777778,0.5263888888888886,-2.2736111111111086,0.4518518518518704,-0.5666666666666819,-0.059259259259268525,-0.7240740740740345,0.12222222222222474,0.11666666666666951,0.08518518518518665,0.1037037037037057,0.10333333333333314,-0.16547416799999154,0.5256596859452769,5.2421408597255645
FLIGHT_04,5.0,2021-12-04 10:20:43,1099.6,43.21032364,10.5991536,43.388888888888886,374.04056725,110.08888888888887,105.45555555555556,107.39444444444445,104.62222222222222,103.35555555555555,97.06666666666666,563.5500000000001,560.7722222222222,558.8055555555555,554.5611111111111,589.0166666666667,580.6333333333333,518.9722222222222,531.0444444444445,24.29256,0.0,-0.1106932,7.2,25.2,24.4,-6.9,,174.128952,174.128952,-0.33,0.45,TAXI,-5195.830162123749,5206.429315723749,19.52957976019056,354.5109874898094,2203.802833624185,-1640.252833624185,475.9408123905418,-365.8519235016529,2966.030874676547,-2405.2586524543244,-210.68508882055988,316.14064437611546,2613.3080553541804,-2054.5024997986247,645.8924248196677,-538.4979803752233,1577.4275736814625,-1022.8664625703512,378.7159956832704,-274.0937734610482,559.4222222222222,3.780287837147773,563.5500000000001,554.5611111111111,8.988888888888937,4.127777777777851,1.3500000000000227,-0.6166666666666742,-4.861111111111086,106.89027777777777,2.428154369469798,110.08888888888887,104.62222222222222,5.466666666666654,3.1986111111111057,-1.4347222222222058,0.5041666666666771,-2.2680555555555486,0.16111111111107826,-0.15740740740742845,-0.36851851851849915,-0.5518518518518553,0.11666666666666951,0.11111111111111427,0.08703703703703998,0.10000000000000853,0.11444444444444316,-0.20684271000000082,0.5249519169813229,5.2336118293681215
FLIGHT_04,6.0,2021-12-04 10:20:44,1100.1,43.14259586,10.523445359999998,43.516666666666666,373.90267211,110.2,105.56666666666666,107.48333333333332,104.71666666666668,103.45555555555556,97.15555555555557,563.0888888888888,561.161111111111,558.3277777777778,554.7388888888888,589.3555555555555,580.1777777777777,519.1222222222221,530.7944444444444,24.29256,0.0,0.1133856,7.2,25.1,24.4,-6.9,,174.128952,174.128952,-0.33,0.45,TAXI,-5191.251841811468,5201.775287171467,18.984172283167425,354.9184998268326,2201.367202026147,-1638.278313137258,476.6377363018691,-366.4377363018691,2962.470806999142,-2401.309695888031,-210.23474478481296,315.8014114514796,2611.0933914832126,-2052.7656137054346,645.949120012689,-538.4657866793557,1575.7969119676295,-1021.0580230787408,378.9394264144578,-274.2227597477911,559.3291666666667,3.6315727272424314,563.0888888888888,554.7388888888888,8.350000000000023,3.7597222222221944,1.8319444444443889,-1.0013888888888687,-4.590277777777828,106.99166666666667,2.4318298246991454,110.2,104.71666666666668,5.48333333333332,3.2083333333333286,-1.4250000000000114,0.4916666666666458,-2.2749999999999915,-0.12222222222218686,0.10185185185184764,-0.2333333333333485,-0.2703703703703771,0.11481481481482092,0.11111111111111427,0.08518518518518665,0.09814814814815047,0.13000000000000256,-0.41368542000000164,0.525190529690697,5.227782537580808
FLIGHT_04,7.0,2021-12-04 10:20:45,1096.8,43.14259586,10.5991536,43.65,373.35109155,110.31666666666666,105.67777777777778,107.56666666666666,104.80555555555556,103.5611111111111,97.24444444444444,562.9888888888889,561.4333333333333,558.4388888888889,554.6888888888889,589.4888888888888,581.4722222222223,519.3666666666667,530.8166666666667,24.32304,0.0,0.312928,7.2,25.2,24.4,-6.6,,174.128952,174.128952,-0.33,0.45,TAXI,-5218.727452617189,5229.326606217189,15.457359208731232,357.8937323412688,2212.47622770412,-1649.487338815231,475.65141102532897,-365.3347443586623,2977.278669000197,-2415.845335666864,-213.26195405149303,318.93973182927084,2622.852408827536,-2064.413519938648,645.5934802599864,-538.0268135933197,1585.600086314728,-1030.9111974258392,378.32005004172015,-273.5144944861646,559.3875,3.657514883559178,562.9888888888889,554.6888888888889,8.300000000000068,3.6013888888888914,2.045833333333235,-0.9486111111111768,-4.698611111111177,107.09166666666667,2.4393739499079885,110.31666666666666,104.80555555555556,5.511111111111106,3.2249999999999943,-1.4138888888888914,0.4749999999999943,-2.2861111111111114,-0.2629629629630017,0.2000000000000076,-0.2259259259258973,0.06666666666664393,0.1129629629629676,0.11111111111110479,0.08703703703703998,0.0907407407407419,0.14222222222222314,-0.8273708399999918,0.5266953994990285,5.22344564625321
FLIGHT_04,8.0,2021-12-04 10:20:46,1075.0,43.71828199,11.12911128,43.81666666666667,372.04108772,110.42777777777778,105.78888888888888,107.65555555555557,104.89444444444445,103.65555555555557,97.31666666666666,562.7611111111111,561.3722222222223,558.1277777777779,554.7611111111111,590.1888888888889,581.6444444444445,519.1333333333333,530.7055555555555,24.353520000000003,0.0,0.05842,7.2,25.7,25.1,-5.3,,174.128952,174.128952,-0.33,0.45,TAXI,-5405.615636812252,5416.744748092252,-2.814779832784893,374.8558675527849,2280.0972401699023,-1717.3361290587914,464.1062079534649,-353.67843017568714,3075.707297770526,-2514.335075548304,-233.52513244857155,339.3140213374604,2694.6630152446537,-2136.535237466876,642.9586955677343,-535.3031400121787,1632.7539669938958,-1077.9928558827846,372.8975281454802,-268.00308370103573,559.2555555555555,3.570299292361506,562.7611111111111,554.7611111111111,8.0,3.5055555555555884,2.116666666666788,-1.1277777777776237,-4.494444444444412,107.19166666666666,2.4449010516303895,110.42777777777778,104.89444444444445,5.533333333333331,3.2361111111111143,-1.4027777777777857,0.4638888888889028,-2.297222222222217,-0.8277777777777828,0.34074074074078453,-0.7574074074074133,-0.40555555555556566,0.11481481481481144,0.11111111111111427,0.08333333333333333,0.08703703703702577,0.15222222222222256,-1.0755820919999906,0.5363839901545184,5.217341729508409
FLIGHT_04,9.0,2021-12-04 10:20:47,1048.4,44.59874313,11.50765248,43.988888888888894,369.90371305,110.54444444444444,105.9,107.73333333333332,104.97777777777776,103.76111111111112,97.4,560.6055555555555,562.1833333333334,556.0555555555555,553.5222222222221,590.3444444444443,583.7388888888889,519.5944444444444,529.2611111111111,24.32304,0.0,-0.1105408,7.2,26.1,25.9,-4.2,,174.128952,174.128952,-0.33,0.45,TAXI,-5639.023303381367,5650.530955861366,-25.29361781796285,395.1973308679629,2355.120928015398,-1794.5153724598426,447.6813779813155,-337.1369335368711,3191.742710365152,-2629.5593770318183,-258.9716929003356,364.8716929003356,2776.136432631395,-2220.0808770758395,639.1709468458413,-531.4376135125079,1675.0105427622186,-1121.4883205399965,365.4262197235469,-260.4484419457692,558.0916666666667,4.003621046188296,562.1833333333334,553.5222222222221,8.661111111111268,2.5138888888888005,4.091666666666697,-2.036111111111154,-4.569444444444571,107.28888888888889,2.4540048732012485,110.54444444444444,104.97777777777776,5.566666666666677,3.2555555555555458,-1.3888888888888857,0.44444444444442865,-2.3111111111111313,-1.838888888888884,0.020370370370377106,-1.425925925925905,-0.4925925925925867,0.11111111111111427,0.10925925925926094,0.08518518518518665,0.09259259259258575,0.1566666666666663,-1.1721086900000046,0.5477759939382544,5.201765741507871
